AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Urban_Type,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,IRI_mean_y,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x
4603,331,97,5201,77,0,6,16,5,small urban,2,2,0.1,0,0,1,120,81.4,462,8.1,1373.9,5
3816,275,80,4312,121.2,0,6,16,5,rural,6,2,0.1,0,0,1,135.1,81.4,462,8.1,1373.9,5
9624,549,192,10778,74.3,0,19,23,5,urban,6,2,0.1,0,0,1,85.5,80.9,756.2,6.8,1362,17
1610,71,10,1801,110.4,0,19,22,5,rural,2,2,0.2,0.2,0,2,180.8,80.9,756.2,6.8,1362,1
3817,181,87,5344,173,0,5.3,21.5,3,small urban,6,2,0.1,0,0,1.8,199,85,42.2,8.2,2543.6,55
11339,449,160,15875,71,0,7.8,6,3,rural,6,2,0.1,0,0,1.8,75.5,85,42.2,8.2,2543.6,77
11867,470,167,16614,92,0,7.8,6,3,rural,6,2,0.2,0,0,1.8,94.2,85,42.2,8.2,2543.6,77
16201,642,228,22681,112,0,9.2,9,3,rural,6,2,0.2,2,0,1.8,113.5,85,42.2,8.2,2543.6,85
20380,760,397,28532,45.1,0,5.3,5.9,2,urban,6,3,0.1,0,0,1.8,47,82.4,9.5,10.6,888.4,58
70368,2589,1214,92464,66.2,0,9.4,12,2,urban,6,2,0.2,0.1,0,1.8,66.7,82.4,9.5,10.6,888.4,75
57832,1730,1324,80965,70.6,0,8.2,7.1,2,urban,6,2,0.2,0,0,1.8,71.1,82.4,9.5,10.6,888.4,43
3700,558,144,5500,76,0,6.5,19,4,rural,6,2,0.2,5,0,3,91.6,74.8,98.6,8.2,537,58
2900,437,113,3000,62,0,5,16,4,rural,6,2,0.2,3,0,1.5,76,74.8,98.6,8.2,537,54
1400,211,54,1500,70,0,8,7,4,rural,6,2,0.3,3,0,1.5,72,74.8,98.6,8.2,537,46
12900,2290,1113,19000,89,0,10.4,10.8,3,rural,2,2,0.4,1.6,0,0,90,70.3,169.2,7.3,532.3,8
34800,1427,1935,44700,31.7,0,8,10,3,small urban,6,2,0.2,0,0,2,39.3,70.3,169.2,7.3,532.3,25
39400,1615,2191,44800,37,0,8,10,3,rural,6,2,0.2,0,0,2,40.1,70.3,169.2,7.3,532.3,25
27000,1107,1501,29100,32,0,8,10,3,rural,6,2,0.2,0,0,2,35.3,70.3,169.2,7.3,532.3,25
16200,724,969,27400,47,0,9,9,3,urban,6,2,0.3,1,0,2,56,70.3,169.2,7.3,532.3,16
25800,1153,1543,25900,58,0,11,12,3,urban,6,2,0.5,5,0,1,63,70.3,169.2,7.3,532.3,23
18300,818,1094,18600,55,0,9.3,12.3,3,rural,6,2,0.5,2.2,0,1.6,66.6,70.3,169.2,7.3,532.3,28
4100,690,549,4200,56.1,0,15,14,3,rural,6,2,0.2,6.3,0,4.5,60.6,70.9,196.8,7.4,898.9,65
4400,583,1341,4500,63.8,0,15,13,3,rural,6,2,0.3,0.6,0,4,67.3,70.9,196.8,7.4,898.9,83
1400,70,12,1800,160,0,4,9,6,urban,6,2,0.1,0,0,2,167,77.6,254.6,10.4,1398.8,57
1805,117,121,1963,99.3,0,6,16,5,rural,2,2,0.2,0.3,0,1,143.3,81.2,603,7.1,1415.4,4
2474,188,133,3464,101.3,0,7.1,9.9,3,rural,6,2,0.3,3.1,0,1.8,102.1,88.3,5.3,9.7,2024.6,70
1921,135,105,2689,108.2,0,8.3,8.9,3,rural,6,2,0.2,7.8,0,1.8,123,87.2,12.4,9.6,1637.3,51
1909,134,105,2673,88.7,0,6.1,8.7,3,rural,6,3,0.2,1,0,1.8,89,87.2,12.4,9.6,1637.3,64
1357,112,94,1900,94,0,8.7,8,3,rural,6,2,0.2,0.2,0,1.8,94.8,87.2,12.4,9.6,1637.3,72
2116,207,111,2962,77.5,0,6.6,11,3,rural,6,2,0.1,2.2,0,1.8,80.8,87.2,12.4,9.6,1637.3,60
4150,300,300,4200,103,4,4,4,3,rural,7,3,0.1,2,0,2,104,72.9,331.1,11.7,1035.8,94
740,140,204,750,55,0,8,17,4,rural,2,2,0.2,0,0,0,56.2,67.9,113.5,8.5,810.9,22
230,43,64,240,126,0,4,6,4,rural,2,2,0.3,1,0,0,149,67.9,113.5,8.5,810.9,12
410,49,26,540,104,0,5,16,4,rural,6,2,0.2,1,0,2,105.7,67.9,113.5,8.5,810.9,56
310,37,20,320,112,0,4,13,4,rural,6,2,0.2,1,0,4,112.5,65.6,154.6,8,539.5,59
950,217,72,960,92.4,0,6.5,14,3,rural,6,2,0.2,0.5,0,2.2,93.7,64.6,313.6,6.6,587.8,53
950,217,72,960,119,0,6.5,12,3,rural,6,2,0.2,0,0,2,127,64.6,313.6,6.6,587.8,53
1900,283,130,1910,50,0,6,12,3,rural,6,2,0.2,0.4,0,3,58.6,64.6,313.6,6.6,587.8,35
950,155,108,960,82.7,0,6,13,3,rural,2,2,0.2,0,0,0,83.7,64.6,313.6,6.6,587.8,24
740,121,85,750,91.6,0,6,13,3,rural,2,2,0.2,0,0,0,92,64.6,313.6,6.6,587.8,24
270,48,40,280,69.5,0,5.4,13.7,3,rural,6,2,0.1,0,0,2.5,72.5,64.8,393.4,6.7,468.4,58
420,98,54,430,76.5,0,5.5,11,3,rural,6,2,0.1,0,0,2.5,83,64.8,393.4,6.7,468.4,71
250,40,42,260,112,0,4.7,13,3,rural,6,3,0.2,1.5,0,2.5,113.7,52.9,278.4,8.1,560.1,38
980,137,102,990,128.4,0,5,8,3,rural,6,2,0.2,0.2,0,2,130.3,52.9,278.4,8.1,560.1,43
1900,292,137,2000,126.7,0,5,8,3,rural,6,2,0.2,1,0,2,127.2,52.9,278.4,8.1,560.1,43
2947,50,15,3291,118.4,0,6,16,5,rural,6,2,0.2,1.6,0,1,128.3,83.4,216.1,7.8,1441.1,7
3250,260,550,4100,107,4.5,4.5,4,3,small urban,7,3,0.2,64,0,2,129,74.8,499.5,9.9,1060.9,88
1300,120,250,1600,151.8,5,5,4,4,rural,7,3,0.2,60.8,0,3,156.9,74.8,499.5,9.9,1060.9,89
3400,203,34,4400,332.5,0,4,4,5,urban,6,2,0.2,9.5,0,1.5,362.5,77.8,330.7,9.9,1303.1,67
800,45,7,900,215,0,1.5,4,5,urban,6,2,0.1,0,0,1.5,237,77.8,330.7,9.9,1303.1,77
17000,398,4034,25400,40,0,11.5,21,1,rural,6,2,0.1,0,0,2.5,46.3,61.5,53.9,11.4,322.8,51
17400,468,4822,19900,41.2,0,11.5,21,1,rural,6,2,0.1,0,0,2.5,46.1,61.5,53.9,11.4,322.8,51
17400,468,4822,19900,42,0,11.5,21,1,rural,6,2,0.2,0,0,2.5,44,69.5,327.8,6.2,1159.2,51
18100,487,5016,22800,41.5,0,11.5,21,1,rural,6,2,0.2,0,0,2.5,46,69.5,327.8,6.2,1159.2,51
15400,414,4267,19300,41,0,11.5,21,1,rural,6,2,0.2,0,0,2.5,46,69.5,327.8,6.2,1159.2,51
15400,414,4267,18900,47.5,0,11.5,21,1,rural,6,2,0.2,0,0,2.5,58,69.5,327.8,6.2,1159.2,51
13400,360,3713,16700,48.2,0,11.5,21,1,rural,6,2,0.2,0.1,0,2.5,60.7,69.5,327.8,6.2,1159.2,51
11000,370,3127,11500,56,0,9.5,11,1,rural,6,2,0.2,0.1,0,2,86.9,69.5,327.8,6.2,1159.2,58
10000,369,4030,11200,48.1,0,13,22,1,rural,6,2,0.1,0,0,2,48.4,64.8,393.4,6.7,468.4,45
9900,365,3990,11200,86,0,14,11,1,rural,6,2,0.2,0,0,2,86.7,64.8,393.4,6.7,468.4,14
10700,319,4391,10800,59.2,0,11,24,1,rural,6,2,0.3,0.1,0,4,60.6,52.9,278.4,8.1,560.1,59
10700,319,4391,10800,71,0,7.5,18,1,rural,6,5,0.3,0,0,4,74,52.9,278.4,8.1,560.1,44
10500,387,4232,10800,75.5,0,7.5,18,1,rural,6,5,0.2,1.1,0,4,76.9,52.9,278.4,8.1,560.1,44
10500,387,4232,10800,35,0,10.5,19,1,rural,6,2,0.1,0,0,2,40.8,52.9,278.4,8.1,560.1,60
11600,428,4675,12600,36.7,0,10.5,19,1,rural,6,2,0.2,0,0,2,38.8,52.9,278.4,8.1,560.1,60
11600,428,4675,12600,40.4,0,10.4,20.7,1,small urban,6,2,0.1,0,0,2,52.7,52.9,278.4,8.1,560.1,60
14300,380,1130,19260,59,9,3,12,2,small urban,7,2,0.1,0,0,1.5,69,73.8,179.2,13.2,1042.2,49
800,50,70,1200,54,4,4,4,4,rural,7,3,0,0,0,2,55,73.4,244.2,12.6,1153.5,79
4800,287,48,5800,252,0,2,1,5,urban,2,5,0.4,11,0,2,271,77.6,254.6,10.4,1398.8,25
14200,502,215,15900,103,0,2,1,5,urban,2,5,0.1,27,0,2,123,77.6,254.6,10.4,1398.8,15
24800,3241,1359,29800,103,0,7,11,3,urban,6,2,0.8,11,0,5,108,70.3,169.2,7.3,532.3,50
2900,525,292,3300,68.7,0,7.5,12,3,rural,6,2,0.2,0.5,0,4,71.8,70.3,169.2,7.3,532.3,53
1500,205,290,1600,56.1,0,12.5,12,3,rural,6,2,0.2,6.7,0,5,59.7,70.3,169.2,7.3,532.3,57
1700,233,328,1800,63.1,0,8.8,9.1,3,rural,6,3,0.2,2,0,5,65,70.3,169.2,7.3,532.3,38
1700,40,248,2700,77.8,0,11.9,6,3,rural,6,2,0.2,0,0,4.1,84.4,70.3,169.2,7.3,532.3,65
1700,40,248,2700,84.5,0,10.6,6,3,rural,6,2,0.1,0,0,4.2,87,68.6,264.3,6.8,551.6,65
1500,35,218,1600,70.4,0,13.5,6,3,rural,6,2,0.1,0.1,0,4.5,71.5,56.8,162.7,8.7,418.2,65
1800,246,392,1900,80.6,0,10.5,7.1,3,rural,6,2,0.2,0,0,2.5,81,56.8,162.7,8.7,418.2,57
2200,378,355,2300,82,0,10,13,3,rural,6,3,0.1,0,0,2,83,56.8,162.7,8.7,418.2,37
2000,343,322,2100,89.3,0,14.5,8,3,rural,6,2,0.2,0,0,5.5,90.4,56.8,162.7,8.7,418.2,48
1300,147,447,1400,91.4,0,10,8,3,rural,6,2,0.2,0,0,2.5,94.2,56.8,162.7,8.7,418.2,39
1300,147,447,1400,71,0,8,15,3,rural,6,2,0.1,0,0,4,76.6,56.8,162.7,8.7,418.2,34
1300,147,447,1400,76.5,0,9.5,12,3,rural,6,2,0.2,0.5,0,2,82,56.8,162.7,8.7,418.2,50
1400,168,445,1500,93.7,0,7,12,3,rural,6,2,0.1,1.2,0,3.5,99.3,52.9,278.4,8.1,560.1,57
1400,168,445,1500,90.3,0,7,12,3,rural,6,2,0.2,1.9,0,3.5,96.1,52.9,278.4,8.1,560.1,57
4600,515,431,4700,42,0,10.5,15,3,rural,6,2,0.1,0,0,2,45.6,52.9,278.4,8.1,560.1,62
2100,125,21,2600,234,0,2,2,5,urban,2,5,0.2,7,0,2,277,77.6,254.6,10.4,1398.8,27
750,43,7,1000,145,0,2,1,5,urban,2,5,0.1,0,0,2,153,77.6,254.6,10.4,1398.8,30
750,32,10,1000,139,0,2,2,5,urban,2,5,0.2,0,0,2,141,77.6,254.6,10.4,1398.8,27
28111,534,84,31483,97,0,8,28,4,urban,2,2,0.4,1,0,1.2,104,80.9,756.2,6.8,1362,17
6329,203,158,7088,78.9,0,8,20,5,urban,6,2,0.2,0,0,1,85.2,80.9,756.2,6.8,1362,21
1815,110,90,2541,138.2,8,6.9,6.3,4,rural,6,2,0.2,1,0,1.8,173,84,25,9.4,1628.8,81
11800,234,284,12000,73.7,0,11,8,3,urban,6,2,0.4,0.3,0,2,79.3,69.5,327.8,6.2,1159.2,42
15200,301,366,15500,63.1,0,11,8,3,urban,6,2,0.4,0,0,2,66.2,69.5,327.8,6.2,1159.2,42
23500,340,1240,32920,51.5,9,6.5,10,2,urban,7,3,0.1,0,0,1.5,60.5,69.2,144.1,13.8,892.1,61
23500,690,1240,27020,39,9,9.5,4,2,urban,7,2,0.1,0,0,1,71.6,69.2,144.1,13.8,892.1,62
15800,620,1240,18170,39.8,9,9.5,4,2,urban,7,2,0.1,0,0,1.5,43.4,69.2,144.1,13.8,892.1,62
15800,620,1240,18170,38.5,9,9.5,4,2,rural,7,2,0.1,0.2,0,1.5,45.8,69.2,144.1,13.8,892.1,62
15700,485,504,19700,65,0,10,8,3,rural,6,2,0.2,5,0,3,72,87,3.1,10,1610,38
16000,494,514,19000,63.5,0,10,8,3,small urban,6,2,0.2,1,0,3,69.5,87,3.1,10,1610,38
3500,317,301,3600,78.4,0,8.1,8,3,rural,6,2,0.1,0,0,3.7,82.8,86.7,4.6,9.9,2102.4,76
10500,663,349,12100,72,0,8.5,19,3,small urban,6,2,0.1,0,0,3,78.2,86.7,4.6,9.9,2102.4,54
12600,795,418,14000,79,0,8.5,19,3,small urban,6,2,0.1,0,0,3,82,86.7,4.6,9.9,2102.4,54
5400,590,254,5500,61.4,0,8.8,33.8,3,rural,2,2,0.1,0,0,2,65.8,86.7,4.6,9.9,2102.4,7
24900,857,488,25400,97,0,6,10,3,small urban,6,2,0.2,2,0,4,111,87.1,3.1,10.3,1712.1,71
10400,684,316,10500,158,0,7.5,10,3,rural,6,2,0.3,18,0,4,160,87.1,3.1,10.3,1712.1,60
9000,592,274,9100,103,0,7.5,17,3,rural,6,2,0.1,0,0,2,113,87.1,3.1,10.3,1712.1,69
12500,423,255,16900,53,0,6.5,16,3,small urban,6,2,0.1,0,0,2,58,87.1,3.1,10.3,1712.1,69
10000,338,204,10200,66,0,8,8,3,small urban,6,2,0.1,3.7,0,2,70.7,87.1,3.1,10.3,1712.1,85
2900,281,183,3900,79.4,0,9,12,3,rural,6,2,0.1,0.2,0,3,81.4,85.8,1.7,10.6,1670.2,35
14600,804,788,14700,66.3,0,13,19,3,rural,6,2,0.1,0,0,4,74,83.7,0,11.4,1337.9,65
6500,358,351,6600,71,0,6.5,17,3,rural,6,5,0.1,4.5,0,3,83.5,83.7,0,11.4,1337.9,57
3500,426,324,3600,72,0,7,7,3,rural,6,2,0.1,0,0,2,74.5,82.1,0,11.1,2031.8,47
2600,311,245,2700,79.8,0,5.5,9,3,rural,6,2,0.1,0,0,2,89.8,82.1,0,11.1,2031.8,62
3800,416,288,3900,74,0,7,10,3,rural,6,2,0.2,0.5,0,4,78,82.1,0,11.1,2031.8,60
4000,462,348,4100,65.4,0,8.7,29,3,rural,6,2,0.1,0,0,3.1,67.1,82.1,0,11.1,2031.8,55
16800,780,249,26000,65,0,10,7,3,small urban,6,2,0.1,0,0,2.5,69,82.1,0,11.1,2031.8,45
9700,136,231,9800,63.7,0,9.5,7,3,small urban,6,2,0.2,0.3,0,2,67.7,82.1,0,11.1,2031.8,45
6800,392,122,8700,298,8,4,11,5,urban,7,2,0.2,27,0,2,308,78.2,130.1,11.5,1379,79
7000,336,105,7819,65,0,6,22,4,rural,6,2,0.2,0,0,2,76,83.4,216.1,7.8,1441.1,27
7748,372,116,8653,123,0,6,22,4,rural,2,2,0.3,2.4,0,1.2,152.2,83.4,216.1,7.8,1441.1,4
61000,2623,12566,68928,45,0,13,20,1,urban,6,2,0.2,0,0,1.7,46,81.4,462,8.1,1373.9,12
59909,2756,12940,67696,42.4,0,13,20,1,urban,2,2,0.2,0,0,1.7,44.7,81.4,462,8.1,1373.9,12
58203,2677,12572,65768,44.2,0,13,20,1,rural,2,2,0.2,0,0,1.7,46,81.4,462,8.1,1373.9,12
52857,2220,10624,59727,53.8,0,9,28,1,rural,2,2,0.1,0,0,1.7,57.8,81.4,462,8.1,1373.9,9
50600,2125,10069,57177,57.7,0,13,20,1,rural,2,2,0.2,0,0,1.7,62.7,81.4,462,8.1,1373.9,12
50565,2124,10012,57138,56,0,13,20,1,rural,2,2,0.2,0,0,1.7,56.6,81.4,462,8.1,1373.9,12
51738,2173,10244,58462,52.1,0,13,20,1,rural,2,2,0.2,0,0,1.7,54.6,81.4,462,8.1,1373.9,12
52462,2098,10073,59281,40.1,0,17,21,1,rural,2,2,0.1,0,0,1.7,42.3,81.4,462,8.1,1373.9,12
55705,2228,10695,62944,30.6,0,17,21,1,rural,2,2,0.1,0,0,1.7,34,81.4,462,8.1,1373.9,12
55704,2284,10918,62944,36.2,0,17,21,1,rural,2,2,0.2,0,0,1.7,39.4,81.4,462,8.1,1373.9,12
10506,904,3362,11661,61.2,0,9,28,1,rural,6,2,0.2,0.2,0,1.2,64.1,81.2,846.6,6.4,1370.8,27
33000,3300,11946,36628,46.5,0,9,28,1,rural,6,2,0.2,0,0,1.2,54.8,81.2,846.6,6.4,1370.8,27
33000,1716,6204,36629,39.7,0,9,28,1,rural,6,2,0.2,0,0,1.2,51.2,81.2,846.6,6.4,1370.8,27
33000,1716,6204,36629,46.3,0,9,28,1,rural,6,2,0.2,0,0,1.2,51.2,81.2,846.6,6.4,1370.8,27
33000,1716,6204,36629,43,0,9,28,1,small urban,6,2,0.2,0,0,1.2,54,81.2,846.6,6.4,1370.8,27
33139,1756,6429,36783,50.3,0,13,22,1,rural,2,2,0.3,0.7,0,2,68,81.2,846.6,6.4,1370.8,11
18721,899,4568,20778,60.5,0,13,22,1,rural,6,2,0.2,0.5,0,2,74.2,81.2,846.6,6.4,1370.8,11
18722,955,4812,21642,64,0,13,22,1,rural,6,2,0.3,0,0,2,85.5,81.3,761.1,6.7,1428.5,11
21739,1087,5174,24890,57,0,16,22,1,rural,2,2,0.2,0,0,2,82,81.8,815,6.3,1323.6,3
21741,1087,5174,24893,50,0,16,22,1,rural,2,2,0.2,0,0,2,98,81.8,815,6.3,1323.6,3
21746,1087,5176,24898,51,0,16,22,1,rural,2,2,0.3,0,0,2,87,81.8,815,6.3,1323.6,3
21743,1087,5175,24895,55,0,16,22,1,rural,2,2,0.4,0,0,2,97,81.8,815,6.3,1323.6,3
21739,1087,5174,24890,63,0,16,22,1,rural,2,2,0.5,0,0,2,105,81.8,815,6.3,1323.6,3
21741,1087,5174,24893,77,0,16,22,1,rural,2,2,0.4,0,0,2,105,81.8,815,6.3,1323.6,3
9360,534,2237,10716,55.1,0,13,22,1,rural,2,2,0.5,0,0,1.7,56,81.8,815,6.3,1323.6,11
9363,534,2238,10719,65,0,13,22,1,rural,2,2,0.5,0,0,1.7,75.8,81.8,815,6.3,1323.6,11
9360,534,2237,10716,70.5,0,13,22,1,rural,2,2,0.6,0,0,1.7,97,81.8,815,6.3,1323.6,11
8861,576,2384,10145,76,0,13,22,1,rural,2,2,0.5,0,0,1.7,97,81.8,815,6.3,1323.6,11
7581,493,2039,8680,83.3,0,13,22,1,rural,2,2,0.3,0,0,1.7,97,81.8,815,6.3,1323.6,11
6360,261,1310,7281,58,0,12,22,1,rural,2,2,0.4,0,0,1.7,77,81.8,815,6.3,1323.6,7
6362,261,1311,7284,62.7,0,12,22,1,rural,2,2,0.4,0,0,1.7,80.7,81.8,815,6.3,1323.6,7
6365,261,1311,7287,60.2,0,12,22,1,rural,2,2,0.4,0,0,1.7,84.8,81.8,815,6.3,1323.6,7
5989,323,1605,6856,64.2,0,12,22,1,rural,2,2,0.3,0,0,1.7,86.5,81.8,815,6.3,1323.6,7
4253,200,1204,4868,108.3,0,12,22,1,rural,2,2,0.3,0.3,0,1.7,118.5,81.8,815,6.3,1323.6,7
4479,211,1268,5127,97,0,12,22,1,rural,2,2,0.4,0,0,1.7,127,81.8,815,6.3,1323.6,7
4481,211,1268,5129,98,0,12,22,1,rural,2,2,0.4,0,0,1.7,152,81.8,815,6.3,1323.6,7
4476,210,1267,5124,118,0,12,22,1,rural,2,2,0.4,0,0,1.7,163,81.8,815,6.3,1323.6,7
4484,247,377,5133,104,0,12,22,1,rural,2,2,0.5,0,0,1.7,146,81.8,815,6.3,1323.6,7
4476,246,376,5124,109.7,0,12,22,1,rural,2,2,0.4,0,0,1.7,144,81.8,815,6.3,1323.6,7
4476,246,376,5124,111,0,12,22,1,rural,2,2,0.3,5,0,1.7,170,81.8,815,6.3,1323.6,7
4483,247,381,5132,115,0,12,22,1,rural,2,2,0.3,0,0,1.7,160,81.8,815,6.3,1323.6,7
4467,246,380,5113,137,0,12,22,1,rural,2,2,0.4,1,0,1.7,161.5,81.8,815,6.3,1323.6,7
5724,321,34,6467,79,0,6,16,5,urban,6,2,0.1,0,0,1,90,81.4,462,8.1,1373.9,29
5729,309,34,6473,61,0,6,16,5,urban,6,2,0.2,0,0,1,77,81.4,462,8.1,1373.9,29
20559,1108,378,28783,87,0,6.7,12.5,2,urban,6,3,0.3,0.3,0,1.8,104,84.6,61.5,8.3,2488,53
20343,1408,295,28480,63,0,7.2,8,2,urban,6,2,0.3,0,0,1.8,107.5,84.6,61.5,8.3,2488,65
35172,1391,625,49241,79,0,8.8,10.1,2,urban,6,2,0.2,0,0,1.8,82,84.6,61.5,8.3,2488,58
22232,1538,240,31125,67.9,0,6.9,10.1,2,urban,6,2,0.3,0,0,1.7,68.8,84.6,61.5,8.3,2488,58
5542,251,784,7759,71.7,0,6.6,12.6,2,rural,6,2,0.4,2.2,0,6.6,74.7,82.7,44.3,9.6,1629.7,10
487,27,45,699,110.3,0,4,11,5,rural,2,2,0.1,5.2,0,2,131.6,66,789.9,7.7,612.4,49
29404,1133,7567,35300,45.3,5.5,5.5,4,1,urban,7,3,0.1,0,0,4,49,74.9,333.5,11.3,1121.7,54
13700,450,325,18500,216,4,4,4,3,urban,7,3,0.2,5,0,2,266,74.9,333.5,11.3,1121.7,83
22100,550,160,27300,136,5.5,5.5,4,3,urban,7,3,0.1,0,0,2,166,74.9,333.5,11.3,1121.7,102
20728,515,158,25500,113,5.5,5.5,4,3,urban,7,3,0.1,10,0,2,131,74.9,333.5,11.3,1121.7,93
20600,600,190,24900,113,5.5,5.5,4,3,urban,7,3,0.1,10,0,2,130,74.9,333.5,11.3,1121.7,102
11400,725,425,12600,141,4,4,4,3,urban,7,3,0.1,0,0,2,148,74.9,333.5,11.3,1121.7,58
6360,475,350,8500,97,5,5,4,3,urban,7,3,0.1,5,0,2,98,74.9,333.5,11.3,1121.7,77
20104,498,275,26000,168,5,5,4,3,urban,7,3,0.1,0,0,3,178.5,74.9,333.5,11.3,1121.7,24
11030,479,163,11900,50,4,4,4,4,small urban,7,3,0,0,0,2,103,74.9,333.5,11.3,1121.7,91
4688,200,100,6300,182,4,4,4,5,urban,7,3,0.1,0,0,2,319,74.9,333.5,11.3,1121.7,103
13868,500,300,22100,134,4.5,4.5,4,4,urban,7,3,0.1,0,0,2,170,74.9,333.5,11.3,1121.7,52
11600,200,60,15500,96,6,6,4,4,urban,7,3,0.2,5,0,2,99,74.9,333.5,11.3,1121.7,26
11600,200,60,15500,96,8,8,4,4,urban,7,3,0.2,5,0,2,117,74.9,333.5,11.3,1121.7,26
16834,719,411,20800,245,4.5,4.5,4,3,urban,7,3,0.3,0,0,2,296.7,74.9,333.5,11.3,1121.7,57
34000,795,4143,38000,32.8,0,10.5,2,1,rural,6,2,0.1,0,0,3.5,38.8,74.8,897.9,7.3,1042.5,22
27405,634,4069,31000,55.9,9,4.5,6,1,small urban,7,2,0.1,0,0,8.5,86.2,73.6,939.2,7.3,956.1,42
29943,1193,4739,33000,74.6,9,4.5,6,1,small urban,7,2,0.2,0,0,8.5,80.8,73.6,939.2,7.3,956.1,42
34003,1292,4784,37000,64,9,4.5,6,1,small urban,7,2,0.1,0,0,8.5,82,73.6,939.2,7.3,956.1,42
26500,750,994,30000,59.2,7,0,12,1,small urban,3,2,0,0,0,6,77.6,73.3,1091.4,6.4,926.5,8
18146,617,1083,20000,36.5,15,2,5,1,rural,7,2,0.1,0,0,6,65,75.1,1181.7,5.7,930.1,52
193000,4316,3409,213000,47,12,0,4,1,urban,3,2,0,0,0,3,63,72.9,996.8,7,1113.8,7
9703,643,636,10500,66.7,9,9,5,1,rural,7,2,0.3,0,0,3,73.2,70.1,746.7,8.2,938.4,51
9802,467,620,11000,59.8,15.6,5.6,5,1,rural,7,2,0.3,0,0,4.3,67.2,70.1,746.7,8.2,938.4,29
11200,551,677,12500,57.2,17,4.5,5,1,rural,7,2,0.3,0,0,4.5,58.7,70.1,746.7,8.2,938.4,29
8820,372,907,10500,53.4,9,4.5,6,1,rural,7,2,0.1,0,0,2.1,66.8,71.5,784,8,972.1,43
8419,608,642,10000,44.1,9,4.5,6,1,rural,7,2,0.1,0,0,2,51.9,71.5,784,8,972.1,43
8620,620,651,10000,40.2,9,4.5,6,1,rural,7,2,0.1,0,0,2,50.1,71.5,775.5,8.2,986.8,43
12300,1775,1446,13500,59,9,4.5,6,1,rural,7,2,0.1,0,0,3.5,87.1,76,901.5,7.2,1014.2,46
74000,2059,4407,82000,104,9,4.5,9,1,urban,7,2,0.2,0,0,2,105,70.8,1248.2,5.6,779.6,57
36529,715,3663,49000,61,9,4.5,5,1,urban,7,2,0.3,0,0,2,90.5,70.8,1248.2,5.6,779.6,52
38056,753,3680,41000,77.2,9,4.5,5,1,urban,7,2,0.2,0,0,2,86.7,70.8,1248.2,5.6,779.6,52
39831,796,3700,44000,66.3,9,4.5,5,1,urban,7,2,0.2,0,0,2,84,70.8,1248.2,5.6,779.6,52
26708,475,3553,33000,61.4,9,4.5,5,1,urban,7,2,0.2,0,0,2,83.8,70.8,1248.2,5.6,779.6,52
32000,2152,3908,41000,46.4,0,11.9,17,1,rural,6,2,0.1,0,0,4,54.4,72,1072.3,6.4,848.6,62
34500,2126,2575,44000,45.4,0,14,13,1,rural,6,2,0.1,0,0,3,46.6,72,1072.3,6.4,848.6,39
42000,2577,2879,55000,42.7,0,14,13,1,urban,6,2,0.1,0,0,3,49.8,72,1072.3,6.4,848.6,39
60000,1185,5260,79000,43.1,10.5,17,15.8,1,rural,6,2,0.1,0.3,0,3,44.3,72.9,996.8,7,1113.8,61
71000,1454,5383,88000,44,0,17,17,1,urban,6,2,0.3,0,0,3,48.8,72.9,996.8,7,1113.8,44
115000,2029,4579,127000,69.3,13,0,4,1,urban,3,2,0,1,0,0,82.8,72.9,996.8,7,1113.8,13
33000,5,5,41000,121,9,0,3,1,urban,3,2,0,0,0,0,167,72.9,996.8,7,1113.8,26
160,4,1,177,100.5,0,2,1,5,urban,2,3,0.1,0,0,1,124.5,77.1,0,22.8,1134.1,3
5500,1004,446,5600,56.5,0,9.3,15.3,3,rural,6,2,0.3,0,0,6,59.2,69,428,6,611.9,51
4400,803,356,5800,57.2,0,10,8,3,rural,6,2,0.4,0,0,6,67.2,69,428,6,611.9,48
1900,403,185,2000,88.1,0,6,12,3,rural,6,3,0.2,0.2,0,2,93.2,69,428,6,611.9,36
1300,276,127,1500,74,0,6,12,3,rural,6,3,0.2,0,0,2,78.2,69,428,6,611.9,36
1300,276,127,1500,72.9,0,10.5,12,3,rural,6,2,0.2,0,0,3,74.5,69.7,363.8,6.6,720.7,31
2200,430,138,2300,96,0,9,14,3,rural,6,2,0.3,0,0,2,97,69.7,363.8,6.6,720.7,41
22781,1114,2529,29615,82.8,0,15.5,4,1,rural,6,2,0.2,3.8,0,2,96.2,75.1,291.4,10.5,1137.7,43
23462,1127,3154,30501,74.7,0,15.5,4,1,urban,6,2,0.1,1,0,2,84,75.1,291.4,10.5,1137.7,44
27522,1324,2965,35779,71.2,0,15.5,4,1,urban,6,2,0.2,1.8,0,2,76.3,75.1,291.4,10.5,1137.7,44
27522,1324,2965,35779,53.6,0,15,4,1,urban,6,2,0.2,0,0,1.5,63.5,75.1,291.4,10.5,1137.7,44
